country,date,confirmed_cases,deaths,new_cases,new_deaths
India,2020-11-24,9222216,134699,44376,481
India,2020-11-25,9266705,135223,44489,524
India,2020-11-26,9309787,135715,43082,492
India,2020-11-27,9351109,136200,41322,485
India,2020-11-28,9392919,136696,41810,496
India,2020-11-29,9431691,137139,38772,443
India,2020-11-30,9462809,137621,31118,482
India,2020-12-01,9499413,138122,36604,501
India,2020-12-02,9534964,138648,35551,526
India,2020-12-03,9571559,139188,36595,540
India,2020-12-04,9608211,139700,36652,512
India,2020-12-05,9644222,140182,36011,482
India,2020-12-06,9677203,140573,32981,391
India,2020-12-07,9703770,140958,26567,385
India,2020-12-08,9735850,141360,32080,402
India,2020-12-09,9767371,141772,31521,412
India,2020-12-10,9796744,142185,29373,413
India,2020-12-11,9826775,142628,30031,443
India,2020-12-12,9857029,143019,30254,391
India,2020-12-13,9884100,143355,27071,336
India,2020-12-14,9906165,143709,22065,354
India,2020-12-15,9932547,144096,26382,387
India,2020-12-16,9956557,144451,24010,355
India,2020-12-17,9979447,144789,22890,338
India,2020-12-18,10004599,145136,25152,347
India,2020-12-19,10031223,145477,26624,341
India,2020-12-20,10055560,145810,24337,333
India,2020-12-21,10075116,146111,19556,301
India,2020-12-22,10099066,146444,23950,333
India,2020-12-23,10123778,146756,24712,312
India,2020-12-24,10146845,147092,23067,336
India,2020-12-25,10169118,147343,22273,251
India,2020-12-26,10187850,147622,18732,279
India,2020-12-27,10207871,147901,20021,279
India,2020-12-28,10224303,148153,16432,252
India,2020-12-29,10244852,148439,20549,286
India,2020-12-30,10266674,148738,21822,299
India,2020-12-31,10286709,148994,20035,256
India,2021-01-01,10305788,149218,19079,224
India,2021-01-02,10323965,149435,18177,217
India,2021-01-03,10340469,149649,16504,214
India,2021-01-04,10356844,149850,16375,201
India,2021-01-05,10374932,150114,18088,264
India,2021-01-06,10395278,150336,20346,222
India,2021-01-07,10413417,150570,18139,234
India,2021-01-08,10413417,150570,0,0
India,2021-01-09,10450284,150999,36867,429
India,2021-01-10,10466595,151160,16311,161
India,2021-01-11,10479179,151327,12584,167
India,2021-01-12,10495147,151529,15968,202
India,2021-01-13,10512093,151727,16946,198
India,2021-01-14,10527683,151918,15590,191
India,2021-01-15,10542841,152093,15158,175
India,2021-01-16,10557985,152274,15144,181
India,2021-01-17,10571773,152419,13788,145
India,2021-01-18,10581823,152556,10050,137
India,2021-01-19,10595639,152718,13816,162
India,2021-01-20,10610883,152869,15244,151
India,2021-01-21,10625428,153032,14545,163
India,2021-01-22,10639684,153184,14256,152
India,2021-01-23,10654533,153339,14849,155
India,2021-01-24,10667736,153470,13203,131
India,2021-01-25,10676838,153587,9102,117
India,2021-01-26,10689527,153724,12689,137
India,2021-01-27,10701193,153847,11666,123
India,2021-01-28,10720048,154010,18855,163
India,2021-01-29,10733130,154147,13082,137
India,2021-01-30,10746174,154274,13044,127
India,2021-01-31,10757610,154392,11436,118
India,2021-02-01,10766245,154486,8635,94
India,2021-02-02,10777284,154596,11039,110
India,2021-02-03,10790183,154703,12899,107
India,2021-02-04,10802591,154823,12408,120
India,2021-02-05,10814304,154918,11713,95
India,2021-02-06,10826363,154996,12059,78
India,2021-02-07,10838194,155080,11831,84
India,2021-02-08,10847304,155158,9110,78
India,2021-02-09,10858371,155252,11067,94
India,2021-02-10,10871294,155360,12923,108
India,2021-02-11,10880603,155447,9309,87
India,2021-02-12,10892746,155550,12143,103
India,2021-02-13,10904940,155642,12194,92
India,2021-02-14,10916589,155732,11649,90
India,2021-02-15,10925710,155813,9121,81
India,2021-02-16,10937320,155913,11610,100
India,2021-02-17,10950201,156014,12881,101
India,2021-02-18,10963394,156111,13193,97
India,2021-02-19,10977387,156212,13993,101
India,2021-02-20,10991651,156302,14264,90
India,2021-02-21,11005850,156385,14199,83
India,2021-02-22,11016434,156463,10584,78
India,2021-02-23,11030176,156567,13742,104
India,2021-02-24,11046914,156705,16738,138
India,2021-02-25,11063491,156825,16577,120
India,2021-02-26,11079979,156938,16488,113
India,2021-02-27,11096731,157051,16752,113
India,2021-02-28,11112241,157157,15510,106
India,2021-03-01,11124527,157248,12286,91
India,2021-03-02,11139516,157346,14989,98
India,2021-03-03,11156923,157435,17407,89
India,2021-03-04,11173761,157548,16838,113
India,2021-03-05,11192045,157656,18284,108
India,2021-03-06,11210799,157756,18754,100
India,2021-03-07,11229398,157853,18599,97
India,2021-03-08,11244786,157930,15388,77
India,2021-03-09,11262707,158063,17921,133
India,2021-03-10,11285561,158189,22854,126
India,2021-03-11,11308846,158306,23285,117
India,2021-03-12,11333728,158446,24882,140
India,2021-03-13,11359048,158607,25320,161
India,2021-03-14,11385339,158725,26291,118
India,2021-03-15,11409831,158856,24492,131
India,2021-03-16,11438734,159044,28903,188
India,2021-03-17,11474605,159216,35871,172
India,2021-03-18,11514331,159370,39726,154
India,2021-03-19,11555284,159558,40953,188
India,2021-03-20,11599130,159755,43846,197
India,2021-03-21,11646081,159967,46951,212
India,2021-03-22,11686796,160166,40715,199
India,2021-03-23,11734058,160441,47262,275
India,2021-03-24,11787534,160692,53476,251
India,2021-03-25,11846652,160949,59118,257
India,2021-03-26,11908910,161240,62258,291
India,2021-03-27,11971624,161552,62714,312
India,2021-03-28,12039644,161843,68020,291
India,2021-03-29,12095855,162114,56211,271
India,2021-03-30,12149335,162468,53480,354
India,2021-03-31,12221665,162927,72330,459
India,2021-04-01,12303131,163396,81466,469
India,2021-04-02,12392260,164110,89129,714
India,2021-04-03,12485509,164623,93249,513
India,2021-04-04,12589067,165101,103558,478
India,2021-04-05,12686049,165547,96982,446
India,2021-04-06,12801785,166177,115736,630
India,2021-04-07,12928574,166862,126789,685
India,2021-04-08,13060542,167642,131968,780
India,2021-04-09,13205926,168436,145384,794
India,2021-04-10,13358805,169275,152879,839
India,2021-04-11,13527717,170179,168912,904
India,2021-04-12,13689453,171058,161736,879
India,2021-04-13,13873825,172085,184372,1027
India,2021-04-14,14074564,173123,200739,1038
India,2021-04-15,14291917,174308,217353,1185
India,2021-04-16,14526609,175649,234692,1341
India,2021-04-17,14788003,177150,261394,1501
India,2021-04-18,15061805,178769,273802,1619
India,2021-04-19,15320972,180530,259167,1761
India,2021-04-20,15616130,182553,295158,2023
India,2021-04-21,15930774,184657,314644,2104
India,2021-04-22,16263695,186920,332921,2263
India,2021-04-23,16610481,189544,346786,2624
India,2021-04-24,16960172,192311,349691,2767
India,2021-04-25,17313163,195123,352991,2812
India,2021-04-26,17636186,197894,323023,2771
India,2021-04-27,17997113,201187,360927,3293
India,2021-04-28,18376421,204832,379308,3645
India,2021-04-29,18762976,208330,386555,3498
India,2021-04-30,19164969,211853,401993,3523
India,2021-05-01,19557457,215542,392488,3689
India,2021-05-02,19925517,218959,368060,3417
India,2021-05-03,20282833,222408,357316,3449
India,2021-05-04,20664979,226188,382146,3780
India,2021-05-05,21077410,230168,412431,3980
India,2021-05-06,21491598,234083,414188,3915
India,2021-05-07,21892676,238270,401078,4187
India,2021-05-08,22296081,242347,403405,4077
India,2021-05-09,22662575,246116,366494,3769
India,2021-05-10,22992517,249992,329942,3876
India,2021-05-11,23340938,254197,348421,4205
India,2021-05-12,23703665,258317,362727,4120
India,2021-05-13,24046809,262317,343144,4000
India,2021-05-14,24372907,266207,326098,3890
India,2021-05-15,24684077,270284,311170,4077
India,2021-05-16,24965463,274390,281386,4106
India,2021-05-17,25228996,278719,263533,4329
India,2021-05-18,25496330,283248,267334,4529
India,2021-05-19,25772440,287122,276110,3874
India,2021-05-20,26031991,291331,259551,4209
India,2021-05-21,26289290,295525,257299,4194
India,2021-05-22,26530132,299266,240842,3741
India,2021-05-23,26752447,303720,222315,4454
India,2021-05-24,26948874,307231,196427,3511
India,2021-05-25,27157795,311388,208921,4157
India,2021-05-26,27369093,315235,211298,3847
India,2021-05-27,27555457,318895,186364,3660
India,2021-05-28,27729247,322512,173790,3617
India,2021-05-29,27894800,325972,165553,3460
India,2021-05-30,28047534,329100,152734,3128
India,2021-05-31,28175044,331895,127510,2795
India,2021-06-01,28307832,335102,132788,3207
India,2021-06-02,28441986,337989,134154,2887
India,2021-06-03,28574350,340702,132364,2713
India,2021-06-04,28694879,344082,120529,3380
India,2021-06-05,28809339,346759,114460,2677
India,2021-06-06,28909975,349186,100636,2427
India,2021-06-07,28996473,351309,86498,2123
India,2021-06-08,29089069,353528,92596,2219
